vdT,LSR
2.578947448730468750e+02,3.736444170587155944e-01
2.605263061523437500e+02,3.910080756587638873e-01
2.631578979492187500e+02,3.950689147000404078e-01
2.657894592285156250e+02,4.033528525508027207e-01
2.684210510253906250e+02,3.940392434119398546e-01
2.710526428222656250e+02,3.943996733709491664e-01
2.736842041015625000e+02,3.893611155367658894e-01
2.763157958984375000e+02,3.935791688626244511e-01
2.789473571777343750e+02,3.807475436484081821e-01
2.815789489746093750e+02,3.933388167492674614e-01
2.842105407714843750e+02,3.871181646902011608e-01
2.868421020507812500e+02,3.908099868084635720e-01
2.894736938476562500e+02,3.972990112121553841e-01
2.921052551269531250e+02,3.944341213386323708e-01
2.947368469238281250e+02,3.858013272241721525e-01
2.973684082031250000e+02,3.977628612669962815e-01
3.000000000000000000e+02,3.903746473458210020e-01
3.068965454101562500e+02,3.810796960003408063e-01
3.137930908203125000e+02,3.908389906434168726e-01
3.206896667480468750e+02,3.864034067960793184e-01
3.275862121582031250e+02,4.010296798537266727e-01
3.344827575683593750e+02,3.922036165882967773e-01
3.413793029785156250e+02,4.016540478304075346e-01
3.482758483886718750e+02,3.806509273858635911e-01
3.551724243164062500e+02,3.892004465486208487e-01
3.620689697265625000e+02,3.850501922601666238e-01
3.689655151367187500e+02,3.880917180215329165e-01
3.758620605468750000e+02,4.057158783055033191e-01
3.827586059570312500e+02,3.858137918930837351e-01
3.896551818847656250e+02,3.752755338097959470e-01
3.965517272949218750e+02,3.831691176648376884e-01
4.034482727050781250e+02,3.882373210093160720e-01
4.103448181152343750e+02,3.962564976566435027e-01
4.172413940429687500e+02,3.785095617899619791e-01
4.241379394531250000e+02,3.858477292295893757e-01
4.310344848632812500e+02,3.917562940731256771e-01
4.379310302734375000e+02,3.976780591031384704e-01
4.448275756835937500e+02,3.867631872922083214e-01
4.517241516113281250e+02,3.818631599325099657e-01
4.586206970214843750e+02,3.711270523793047671e-01
4.655172424316406250e+02,3.874956173477656085e-01
4.724137878417968750e+02,3.989302044600111508e-01
4.793103332519531250e+02,3.714217445905508841e-01
4.862069091796875000e+02,3.999862048934535452e-01
4.931034545898437500e+02,3.969908966173021914e-01
5.000000000000000000e+02,3.869721640486211700e-01
5.172413940429687500e+02,3.881336419643044988e-01
5.344827880859375000e+02,3.947448595773415669e-01
5.517241210937500000e+02,3.991607584586821522e-01
5.689655151367187500e+02,3.790815364575554902e-01
5.862069091796875000e+02,3.902944452750633508e-01
6.034482421875000000e+02,3.945080617234942855e-01
6.206896362304687500e+02,3.818633573116471669e-01
6.379310302734375000e+02,3.637897218811639299e-01
6.551724243164062500e+02,3.843536967203877719e-01
6.724138183593750000e+02,3.839010390593357025e-01
6.896551513671875000e+02,3.775083824285156986e-01
7.068965454101562500e+02,3.821727656621427549e-01
7.241379394531250000e+02,3.791470790280715986e-01
7.413792724609375000e+02,3.771493553044051317e-01
7.586207275390625000e+02,3.858090666395708190e-01
7.758620605468750000e+02,3.857935801246021312e-01
7.931034545898437500e+02,3.815953188994313794e-01
8.103448486328125000e+02,3.824575551016394792e-01
8.275861816406250000e+02,3.918342530103395283e-01
8.448275756835937500e+02,3.866991922181263752e-01
8.620689697265625000e+02,3.764018554648553283e-01
8.793103637695312500e+02,3.862512206828872530e-01
8.965517578125000000e+02,3.785176945344368993e-01
9.137930908203125000e+02,3.893964573943082264e-01
9.310344848632812500e+02,3.786878653742556944e-01
9.482758789062500000e+02,3.763293885861819232e-01
9.655172119140625000e+02,3.953452526770037667e-01
9.827586059570312500e+02,3.874679489746035155e-01
1.000000000000000000e+03,3.816075872886678932e-01
1.017241394042968750e+03,3.841884643204654948e-01
1.034482788085937500e+03,3.778904063842865035e-01
1.051724121093750000e+03,3.990633350703147730e-01
1.068965576171875000e+03,3.879623452092722524e-01
1.086206909179687500e+03,3.848511010813980837e-01
1.103448242187500000e+03,3.787576497607622050e-01
1.120689697265625000e+03,3.777220524487688857e-01
1.137931030273437500e+03,3.761294947503864838e-01
1.155172363281250000e+03,3.918320986619123758e-01
1.172413818359375000e+03,3.774466358184829229e-01
1.189655151367187500e+03,3.970614481159761011e-01
1.206896484375000000e+03,3.980218868459561299e-01
1.224137939453125000e+03,3.948358982708077836e-01
1.241379272460937500e+03,3.841664780446095717e-01
1.258620727539062500e+03,3.902508548027978641e-01
1.275862060546875000e+03,3.899773322689788491e-01
1.293103515625000000e+03,3.975184411861224509e-01
1.310344848632812500e+03,3.850903436634147692e-01
1.327586181640625000e+03,3.865329500795470219e-01
1.344827636718750000e+03,3.919066046219237265e-01
1.362068969726562500e+03,3.900354757898658042e-01
1.379310302734375000e+03,3.867905085753851058e-01
1.396551757812500000e+03,3.856095747612290903e-01
1.413793090820312500e+03,3.979960206312332938e-01
1.431034423828125000e+03,3.897890683742810114e-01
1.448275878906250000e+03,3.853213511404479652e-01
1.465517211914062500e+03,3.880153686209495967e-01
1.482758666992187500e+03,3.956733148444560588e-01
1.500000000000000000e+03,3.835220463231872046e-01
1.517241333007812500e+03,3.906846643396261753e-01
1.534482788085937500e+03,3.870387842244491505e-01
1.551724121093750000e+03,3.882022124076557335e-01
1.568965576171875000e+03,3.941212935626066671e-01
1.586206909179687500e+03,3.795509946069786089e-01
1.603448242187500000e+03,3.960495924581952099e-01
1.620689697265625000e+03,3.949395017536610486e-01
1.637931030273437500e+03,3.975136755337460026e-01
1.655172363281250000e+03,3.872099989443459345e-01
1.672413818359375000e+03,3.878094954070401279e-01
1.689655151367187500e+03,3.915146663260372084e-01
1.706896484375000000e+03,3.874892490568412895e-01
1.724137939453125000e+03,3.838327352906216183e-01
1.741379272460937500e+03,3.739688380110570143e-01
1.758620727539062500e+03,3.845437971900219631e-01
1.775862060546875000e+03,3.814985175556186991e-01
1.793103515625000000e+03,3.892124282244422417e-01
1.810344848632812500e+03,3.833897372161869099e-01
1.827586181640625000e+03,3.896703625781390290e-01
1.844827636718750000e+03,3.849371152126859208e-01
1.862068969726562500e+03,3.897386619839528499e-01
1.879310302734375000e+03,3.979207078983649781e-01
1.896551757812500000e+03,3.979177947039937435e-01
1.913793090820312500e+03,3.696397107722180775e-01
1.931034423828125000e+03,3.856704837998863322e-01
1.948275878906250000e+03,3.932105581989199794e-01
1.965517211914062500e+03,3.686420461669125959e-01
1.982758666992187500e+03,3.907344206637884954e-01
2.000000000000000000e+03,4.000746845812169217e-01
