vdT,LSR
6.206896362304687500e+02,3.939372230112176410e-01
6.379310302734375000e+02,3.667349272635634372e-01
6.551724243164062500e+02,3.935196184617671955e-01
6.724138183593750000e+02,3.812617236372893292e-01
6.896551513671875000e+02,3.839366222422515573e-01
7.068965454101562500e+02,3.999441699858087840e-01
7.241379394531250000e+02,3.698221339391019047e-01
7.413792724609375000e+02,3.836582415169136340e-01
7.586207275390625000e+02,3.948702739800823980e-01
7.758620605468750000e+02,3.922912910575485634e-01
7.931034545898437500e+02,3.944072397277467168e-01
8.103448486328125000e+02,3.904101634050016201e-01
8.275861816406250000e+02,3.941798104047724571e-01
8.448275756835937500e+02,3.834048967900539617e-01
8.620689697265625000e+02,3.910921443192089120e-01
8.793103637695312500e+02,3.823398134644591662e-01
8.965517578125000000e+02,3.722101079343176355e-01
9.137930908203125000e+02,3.847964485266172074e-01
9.310344848632812500e+02,3.833666875304781452e-01
9.482758789062500000e+02,3.886536350297523090e-01
9.655172119140625000e+02,3.855456202914064878e-01
9.827586059570312500e+02,3.896309603641107677e-01
1.000000000000000000e+03,3.841525148707063408e-01
1.000000000000000000e+03,3.841525148707063964e-01
1.017241394042968750e+03,3.970806538610535119e-01
1.034482788085937500e+03,3.819032514958266566e-01
1.051724121093750000e+03,3.999864561213911651e-01
1.068965576171875000e+03,3.883708947188739824e-01
1.086206909179687500e+03,3.950798702027102371e-01
1.103448242187500000e+03,3.908321899019311929e-01
1.120689697265625000e+03,3.901003281356687502e-01
1.137931030273437500e+03,3.789737468859771252e-01
1.155172363281250000e+03,3.872700017235386483e-01
1.172413818359375000e+03,3.774732763072559671e-01
1.189655151367187500e+03,3.741290562166474931e-01
1.206896484375000000e+03,3.892244939131892512e-01
1.224137939453125000e+03,3.955897408915108326e-01
1.241379272460937500e+03,3.833088724110704226e-01
1.258620727539062500e+03,3.927341184014706554e-01
1.275862060546875000e+03,3.829385774998394498e-01
1.293103515625000000e+03,3.902072901367910629e-01
1.310344848632812500e+03,3.811344358228662688e-01
1.327586181640625000e+03,3.808278657218893692e-01
1.344827636718750000e+03,3.871078026156973273e-01
1.362068969726562500e+03,3.859583860639931863e-01
1.379310302734375000e+03,3.863694012949208112e-01
1.396551757812500000e+03,3.831441796021269885e-01
1.413793090820312500e+03,3.870954054671382205e-01
1.431034423828125000e+03,3.855259718468552199e-01
1.448275878906250000e+03,3.911563149361804159e-01
1.465517211914062500e+03,3.979203648126257153e-01
1.482758666992187500e+03,3.892996259895722400e-01
1.500000000000000000e+03,3.844593851257513961e-01
1.500000000000000000e+03,3.844593851257514516e-01
1.517241333007812500e+03,3.903785373440873951e-01
1.534482788085937500e+03,4.011609953036388010e-01
1.551724121093750000e+03,3.918503187274062771e-01
1.568965576171875000e+03,3.936172161145627957e-01
1.586206909179687500e+03,3.831879563294312008e-01
1.603448242187500000e+03,3.883957831225600121e-01
1.620689697265625000e+03,3.896777653295078747e-01
1.637931030273437500e+03,3.901842349899334317e-01
1.655172363281250000e+03,3.970906481207985284e-01
1.672413818359375000e+03,3.783797611216293544e-01
1.689655151367187500e+03,3.903749959236632594e-01
1.706896484375000000e+03,3.891177774973543779e-01
1.724137939453125000e+03,3.857986593585630564e-01
1.741379272460937500e+03,3.830172002509196205e-01
1.758620727539062500e+03,3.935019734603957264e-01
1.775862060546875000e+03,3.764926531687361466e-01
1.793103515625000000e+03,3.949227514826016971e-01
1.810344848632812500e+03,3.894107847611794626e-01
1.827586181640625000e+03,3.958047656302497996e-01
1.844827636718750000e+03,3.850213421668941538e-01
1.862068969726562500e+03,3.898139242172268815e-01
1.879310302734375000e+03,3.898492763684192064e-01
1.896551757812500000e+03,3.945784327918747114e-01
1.913793090820312500e+03,3.933543555376189382e-01
1.931034423828125000e+03,3.859309783410158623e-01
1.948275878906250000e+03,3.876273154438792945e-01
1.965517211914062500e+03,3.903097483363507925e-01
1.982758666992187500e+03,3.920837491390455343e-01
2.000000000000000000e+03,3.874450962149342259e-01
