vdT,LSR
# phi1=2, phi2=2pi/3
6.551724243164062500e+02,3.764864949701747232e-01
6.724138183593750000e+02,3.876143112781467726e-01
6.896551513671875000e+02,3.762426605522364298e-01
7.068965454101562500e+02,3.893349608538504425e-01
7.241379394531250000e+02,3.950831223753067389e-01
7.413792724609375000e+02,4.097205821542184156e-01
7.586207275390625000e+02,3.794555488354139361e-01
7.758620605468750000e+02,3.996937298150352036e-01
7.931034545898437500e+02,3.705961105264348188e-01
8.103448486328125000e+02,3.848928697265261434e-01
8.275861816406250000e+02,3.871160285216804220e-01
8.448275756835937500e+02,3.895336359250304858e-01
8.620689697265625000e+02,3.729269413003458711e-01
8.793103637695312500e+02,4.044101461917283813e-01
8.965517578125000000e+02,3.783882732832787310e-01
9.137930908203125000e+02,3.799075659374647751e-01
9.310344848632812500e+02,3.904914308262520950e-01
9.482758789062500000e+02,3.873161194804689567e-01
9.655172119140625000e+02,3.951885079953366131e-01
9.827586059570312500e+02,3.891141900610605719e-01
1.000000000000000000e+03,3.874617098545710681e-01
1.000000000000000000e+03,3.874617098545710681e-01
1.017241394042968750e+03,3.865382309591373078e-01
1.034482788085937500e+03,3.747159516867079043e-01
1.051724121093750000e+03,3.961844862115248000e-01
1.068965576171875000e+03,3.747003640095594723e-01
1.086206909179687500e+03,3.787248991231406681e-01
1.103448242187500000e+03,3.894143573326803720e-01
1.120689697265625000e+03,3.805319366047844043e-01
1.137931030273437500e+03,3.892655074023007589e-01
1.155172363281250000e+03,3.823914231423442556e-01
1.172413818359375000e+03,3.854689020924786380e-01
1.189655151367187500e+03,3.938379399353799104e-01
1.206896484375000000e+03,4.104901564643634315e-01
1.224137939453125000e+03,4.016736976747137811e-01
1.241379272460937500e+03,3.890950234910032779e-01
1.258620727539062500e+03,3.990987693632118694e-01
1.275862060546875000e+03,3.916518712021657134e-01
1.293103515625000000e+03,3.960420646295425007e-01
1.310344848632812500e+03,3.839875864683722773e-01
1.327586181640625000e+03,3.945980978009597795e-01
1.344827636718750000e+03,3.831368515942654152e-01
1.362068969726562500e+03,3.659197275987552400e-01
1.379310302734375000e+03,3.807094312016408577e-01
1.396551757812500000e+03,3.915188114020290988e-01
1.413793090820312500e+03,3.967869008673324260e-01
1.431034423828125000e+03,3.922602105296020825e-01
1.448275878906250000e+03,3.916600831362588298e-01
1.465517211914062500e+03,3.894191030051615265e-01
1.482758666992187500e+03,3.995679386622876805e-01
1.500000000000000000e+03,4.006639145494929610e-01
1.500000000000000000e+03,4.006639145494929610e-01
1.517241333007812500e+03,3.699028125403576728e-01
1.534482788085937500e+03,3.684870839723122238e-01
